date,tnh_flow_{t-11},tnh_flow_{t-10},tnh_flow_{t-9},tnh_flow_{t-8},tnh_flow_{t-7},tnh_flow_{t-6},tnh_flow_{t-5},tnh_flow_{t-4},tnh_flow_{t-3},tnh_flow_{t-2},tnh_flow_{t-1},tnh_flow_{t},tnh_flow_{t+1},flow_{t+1}
1962-08-31,1089.8297491039427,1060.1851851851852,1300.0298685782557,695.9876543209876,269.0038829151732,192.98835125448028,185.0198412698413,201.9862604540024,400.8487654320988,576.0902031063322,1050.1543209876545,1379.9283154121863,1099.910394265233,1260.0806451612902
1962-09-30,1060.1851851851852,1300.0298685782557,695.9876543209876,269.0038829151732,192.98835125448028,185.0198412698413,201.9862604540024,400.8487654320988,576.0902031063322,1050.1543209876545,1379.9283154121863,1099.910394265233,641.9753086419753,755.0154320987655
1962-10-31,1300.0298685782557,695.9876543209876,269.0038829151732,192.98835125448028,185.0198412698413,201.9862604540024,400.8487654320988,576.0902031063322,1050.1543209876545,1379.9283154121863,1099.910394265233,641.9753086419753,670.9229390681004,778.0764635603346
1962-11-30,695.9876543209876,269.0038829151732,192.98835125448028,185.0198412698413,201.9862604540024,400.8487654320988,576.0902031063322,1050.1543209876545,1379.9283154121863,1099.910394265233,641.9753086419753,670.9229390681004,415.89506172839504,511.1882716049383
1962-12-31,269.0038829151732,192.98835125448028,185.0198412698413,201.9862604540024,400.8487654320988,576.0902031063322,1050.1543209876545,1379.9283154121863,1099.910394265233,641.9753086419753,670.9229390681004,415.89506172839504,187.0146356033453,275.98566308243727
1963-01-31,192.98835125448028,185.0198412698413,201.9862604540024,400.8487654320988,576.0902031063322,1050.1543209876545,1379.9283154121863,1099.910394265233,641.9753086419753,670.9229390681004,415.89506172839504,187.0146356033453,130.00298685782556,176.00059737156514
1963-02-28,185.0198412698413,201.9862604540024,400.8487654320988,576.0902031063322,1050.1543209876545,1379.9283154121863,1099.910394265233,641.9753086419753,670.9229390681004,415.89506172839504,187.0146356033453,130.00298685782556,129.00958994708995,188.98809523809524
1963-03-31,201.9862604540024,400.8487654320988,576.0902031063322,1050.1543209876545,1379.9283154121863,1099.910394265233,641.9753086419753,670.9229390681004,415.89506172839504,187.0146356033453,130.00298685782556,129.00958994708995,179.99551971326164,247.98387096774192
1963-04-30,400.8487654320988,576.0902031063322,1050.1543209876545,1379.9283154121863,1099.910394265233,641.9753086419753,670.9229390681004,415.89506172839504,187.0146356033453,130.00298685782556,129.00958994708995,179.99551971326164,272.9938271604938,331.01851851851853
1963-05-31,576.0902031063322,1050.1543209876545,1379.9283154121863,1099.910394265233,641.9753086419753,670.9229390681004,415.89506172839504,187.0146356033453,130.00298685782556,129.00958994708995,179.99551971326164,272.9938271604938,449.14874551971326,523.8201911589008
1963-06-30,1050.1543209876545,1379.9283154121863,1099.910394265233,641.9753086419753,670.9229390681004,415.89506172839504,187.0146356033453,130.00298685782556,129.00958994708995,179.99551971326164,272.9938271604938,449.14874551971326,648.9197530864197,714.8919753
1963-07-31,1379.9283154121863,1099.910394265233,641.9753086419753,670.9229390681004,415.89506172839504,187.0146356033453,130.00298685782556,129.00958994708995,179.99551971326164,272.9938271604938,449.14874551971326,648.9197530864197,1490.068697729988,1609.9163679808842
1963-08-31,1099.910394265233,641.9753086419753,670.9229390681004,415.89506172839504,187.0146356033453,130.00298685782556,129.00958994708995,179.99551971326164,272.9938271604938,449.14874551971326,648.9197530864197,1490.068697729988,1139.8596176821984,1310.110513739546
1963-09-30,641.9753086419753,670.9229390681004,415.89506172839504,187.0146356033453,130.00298685782556,129.00958994708995,179.99551971326164,272.9938271604938,449.14874551971326,648.9197530864197,1490.068697729988,1139.8596176821984,2219.9074074074074,2369.984567901234
1963-10-31,670.9229390681004,415.89506172839504,187.0146356033453,130.00298685782556,129.00958994708995,179.99551971326164,272.9938271604938,449.14874551971326,648.9197530864197,1490.068697729988,1139.8596176821984,2219.9074074074074,1540.0985663082438,1870.1463560334528
