date,flow,R-LSTM
2018-07-31,1152.483870967742,2295.5908
2018-08-31,1005.9354838709675,1371.703
2018-09-30,1700.6333333333334,2106.1143
2018-10-31,1071.6129032258063,1459.7239
2018-11-30,566.3666666666667,738.7613
2018-12-31,548.8709677419355,383.2503
2019-01-31,438.94,284.70163
2019-02-28,405.36,287.16653
2019-03-31,447.71,316.18918
2019-04-30,645.27,563.70703
2019-05-31,843.2900000000001,835.1777
2019-06-30,974.5700000000002,1673.992
2019-07-31,1152.48,2175.661
2019-08-31,1005.9400000000002,1530.9733
2019-09-30,1700.63,1786.3018
2019-10-31,1071.61,1390.4358
2019-11-30,566.37,767.9102
2019-12-31,548.87,371.39993
