date,flow,CER-BiLSTM
2014-05-31,677.6129032258065,445.7616
2014-06-30,722.2,953.6876
2014-07-31,817.5483870967741,1037.8856
2014-08-31,840.483871,1093.0862
2014-09-30,828.6666666666666,1546.2402
2014-10-31,645.2258064516129,1158.2722
2014-11-30,698.6,512.5193
2014-12-31,562.0,276.7915
2015-01-31,510.7419355,223.7194
2015-02-28,490.6785714285714,207.34543
2015-03-31,625.5483870967741,252.3305
2015-04-30,597.6666666666666,298.33524
2015-05-31,638.7741935483871,377.84982
2015-06-30,606.7829999999999,779.138
2015-07-31,807.6451612903226,1341.6464
2015-08-31,746.8387096774194,564.5619
2015-09-30,637.1666666666666,689.3723
2015-10-31,584.9677419354839,793.5753
2015-11-30,574.1333333333333,393.35593
2015-12-31,476.83870967741933,238.37833
2016-01-31,468.32258064516134,172.66153
2016-02-29,452.655172413793,171.37329
2016-03-31,513.483871,214.45891
2016-04-30,470.5333333333334,316.22348
2016-05-31,565.483871,497.7123
2016-06-30,552.5666666666667,662.1535
2016-07-31,704.8064516129032,727.23694
2016-08-31,510.48387099999997,591.5765
2016-09-30,406.93333333333334,668.20337
2016-10-31,427.0967741935484,856.06055
2016-11-30,372.3333333333333,458.78122
2016-12-31,323.61290322580646,229.06227
2017-01-31,332.1290322580645,161.01276
2017-02-28,416.3571428571428,175.04866
2017-03-31,448.4193548387097,213.94147
2017-04-30,483.5,294.49948
2017-05-31,529.5483870967741,413.9754
2017-06-30,557.1,899.26715
2017-07-31,639.7741935483871,697.929
2017-08-31,578.0967741935484,583.1082
2017-09-30,506.6333333333334,1241.621
2017-10-31,497.1612903225807,1650.6132
2017-11-30,487.8999999999999,783.2084
2017-12-31,514.3548387096774,321.46844
2018-01-31,471.8387096774193,192.00061
2018-02-28,426.75,196.40367
2018-03-31,481.8064516129031,239.3381
2018-04-30,670.4666666666667,389.89832
2018-05-31,884.1290322580644,821.1354
2018-06-30,1016.3000000000001,1073.9823
2018-07-31,1247.9354838709678,2310.567
