YQ,natural_flow,VIF_MLR,VIF_LSTM,VIF_LSTM_MLR,VIF_XGB,VIF_BILSTM,VIF_CNN,CER-XGB,CER-LSTM,CER-BILSTM,CER-CNN,CER-MLR,CER-BiLSTM
2005-4,422,271.46382762333536,235.90107333333333,233.40062,242.6411933333333,232.38019666666665,250.4701233333333,242.64119333333335,235.90107333333333,232.38019666666665,250.4701233333333,271.46382762333536,232.38019666666665
2006-1,454,332.2058392675993,323.58476666666667,292.2538133333333,334.8352033333333,329.0079666666667,532.0096066666666,334.8352033333333,323.58476666666667,329.0079666666667,532.0096066666666,332.2058392675993,329.0079666666667
2006-2,965,762.4370178723951,730.5415499999999,732.7160833333334,801.2557,751.27178,1114.5902866666668,801.2557,730.5415499999999,751.27178,1114.5902866666668,762.4370178723951,751.27178
2006-3,708,711.0154963999474,692.7613,691.2941900000001,722.3271133333333,682.1580033333333,834.4382599999999,722.3271133333333,692.7613,682.1580033333333,834.4382599999999,711.0154963999474,682.1580033333333
2006-4,263,223.0345303825109,204.4144833333333,207.80026451944613,204.41855,198.16659,224.98514333333333,204.41854999999998,204.41448333333335,198.16659,224.98514333333333,223.0345303825109,198.16659
2007-1,590,308.8304412649665,301.96675,276.1871307836747,293.3360533333333,295.39411666666666,366.0455933333333,293.3360533333333,301.96675,295.39411666666666,366.04559333333333,308.8304412649665,295.39411666666666
2007-2,1253,1282.6320513655326,1228.11335,1216.4989466666666,1256.8159666666668,1225.0113333333331,1109.9809833333334,1256.8159666666668,1228.11335,1225.0113333333331,1109.9809833333334,1282.6320513655326,1225.0113333333331
2007-3,925,881.8949257679865,865.0338,833.8388166666667,867.2903133333333,847.8473533333332,856.4623866666666,867.2903133333333,865.0338,847.8473533333332,856.4623866666666,881.8949257679865,847.8473533333332
2007-4,337,256.1190697131563,238.52839,239.11487293464768,251.47954666666664,228.83876666666663,236.28191,251.47954666666666,238.52838999999997,228.83876666666663,236.28191,256.1190697131563,228.83876666666666
2008-1,507,353.91202831946606,336.6408433333333,306.18085,357.6435933333333,322.75405666666666,443.4655433333333,357.6435933333333,336.64084333333335,322.75405666666666,443.4655433333333,353.91202831946606,322.75405666666666
2008-2,1080,882.9036771730913,835.3930266666666,847.2259866666667,869.1195000000001,856.9997,1061.1034233333332,869.1195000000001,835.3930266666666,856.9997,1061.1034233333332,882.9036771730913,856.9997
2008-3,800,997.7541448166594,977.0320333333332,962.4221333333334,965.5482833333332,976.4007666666666,1098.7783333333334,965.5482833333332,977.0320333333333,976.4007666666666,1098.7783333333334,997.7541448166594,976.4007666666666
2008-4,296,319.7208715122014,276.70651,290.24249305287026,288.67338666666666,260.75323,265.68332333333336,288.67338666666666,276.70651,260.75323,265.68332333333336,319.7208715122014,260.75323
2009-1,683,513.2759503987123,486.8089433333333,438.3911666666666,503.6858466666666,455.66049,455.28996,503.6858466666666,486.8089433333333,455.66049,455.28996,513.2759503987123,455.66049000000004
2009-2,1455,1555.811378821544,1511.9482,1494.8677,1551.2825999999998,1491.1585333333333,1507.2028,1551.2825999999998,1511.9482,1491.1585333333333,1507.2028,1555.811378821544,1491.1585333333333
2009-3,1070,1284.280468980307,1263.2008666666668,1252.4846666666667,1287.2418333333333,1242.6055833333332,1162.8948666666668,1287.2418333333333,1263.2008666666668,1242.6055833333332,1162.8948666666668,1284.280468980307,1242.6055833333332
2009-4,395,287.67725354131784,245.29005666666663,244.78669,257.41926666666666,234.80077,253.69517,257.41926666666666,245.29005666666663,234.80077,253.69517,287.67725354131784,234.80076999999997
2010-1,561,365.6644277218393,353.51201,314.8786533333334,356.6665233333333,355.06098000000003,510.4646266666667,356.6665233333333,353.51201,355.06098000000003,510.4646266666667,365.6644277218393,355.06098000000003
2010-2,1192,1457.752215968103,1413.1490666666666,1429.2997333333333,1443.7229,1454.3621,1623.5562,1443.7229,1413.1490666666666,1454.3621,1623.5562,1457.752215968103,1454.3621
2010-3,870,668.510078692684,657.4708466666667,611.08343,660.2086166666667,648.4836799999999,655.8427033333334,660.2086166666667,657.4708466666667,648.4836799999999,655.8427033333334,668.510078692684,648.4836799999999
2010-4,319,277.29811004576794,240.6370833333333,253.7477244718032,237.10334333333333,228.37362666666664,236.33673,237.10334333333333,240.63708333333332,228.37362666666664,236.33673,277.29811004576794,228.37362666666664
2011-1,565,398.7852054928344,370.6702666666667,339.88772279999586,358.76159666666666,351.41907999999995,367.2701933333333,358.76159666666666,370.6702666666667,351.41907999999995,367.27019333333334,398.78520549283434,351.41907999999995
2011-2,1215,1283.229191478539,1243.2147,1224.574566666667,1267.65742,1268.6376566666663,1026.3765133333334,1267.65742,1243.2147,1268.6376566666663,1026.3765133333334,1283.229191478539,1268.6376566666665
2011-3,891,980.9295267926568,949.9586133333332,915.9524333333334,967.65562,923.7238833333334,1018.2030866666668,967.65562,949.9586133333333,923.7238833333334,1018.2030866666668,980.9295267926567,923.7238833333334
2011-4,331,298.2370077916915,257.25998,241.2149733333333,261.05403,240.28561666666667,251.62908,261.05403,257.25998,240.28561666666667,251.62908000000002,298.2370077916915,240.28561666666667
2012-1,763,575.2172799331425,535.2123766666667,528.0476033333333,567.2483533333334,519.1831366666667,466.2304933333333,567.2483533333334,535.2123766666667,519.1831366666667,466.2304933333333,575.2172799331425,519.1831366666667
2012-2,1633,2051.5782165942123,1990.7820333333327,1961.3343,2056.777866666667,1964.8994333333333,1880.0236,2056.777866666667,1990.7820333333332,1964.8994333333333,1880.0235999999998,2051.5782165942123,1964.8994333333333
2012-3,1210,917.2198199489496,905.04258,869.7395766666667,892.5640133333333,867.2073700000001,1028.6390199999998,892.5640133333333,905.0425799999999,867.2073700000001,1028.6390199999998,917.2198199489495,867.2073700000001
2012-4,545,286.07818164063355,243.22292666666667,241.15708156220023,265.3809233333333,233.9935933333333,248.12966,265.3809233333333,243.22292666666667,233.9935933333333,248.12965999999997,286.07818164063355,233.99359333333334
2013-1,543,482.4167002922509,443.7876533333333,371.6670833333333,458.0951,427.8035266666666,455.5750233333333,458.0951,443.7876533333333,427.8035266666666,455.5750233333333,482.4167002922509,427.80352666666664
2013-2,1160,1314.4483497257384,1286.517,1270.873016666667,1286.2394666666669,1307.9219533333337,1274.11585,1286.2394666666667,1286.517,1307.9219533333337,1274.11585,1314.4483497257384,1307.9219533333335
2013-3,855,652.6264539350201,643.82906,590.2611933333334,674.76365,634.5218266666667,700.2878599999999,674.76365,643.82906,634.5218266666667,700.2878599999999,652.6264539350201,634.5218266666667
2013-4,320,246.22412161517505,217.8287533333333,233.69597087922543,232.08033333333333,210.35353,234.31201666666664,232.08033333333333,217.82875333333334,210.35353,234.31201666666666,246.22412161517505,210.35353
2014-1,585,370.4252286240485,346.96945,321.44074,347.72743,339.17667,429.47081333333335,347.72742999999997,346.96945,339.17667,429.47081333333335,370.4252286240485,339.17667
2014-2,1259,1078.240200259583,1030.62198,1022.0506666666666,1019.46441,1028.2198,1181.7211166666668,1019.46441,1030.6219800000001,1028.2198,1181.7211166666668,1078.240200259583,1028.2198
2014-3,820,1099.577448404274,1099.907866666667,1062.7769666666666,1061.2034833333337,1072.3439,1311.7709566666667,1061.2034833333335,1099.9078666666667,1072.3439,1311.7709566666667,1099.577448404274,1072.3439
2014-4,337,271.8253760403384,237.94719,243.86931617539187,235.83156,223.14772,233.17581333333337,235.83156,237.94719,223.14772,233.17581333333337,271.8253760403384,223.14772000000002
2015-1,432,337.563181969626,322.2423533333333,266.05352666666664,314.99326,309.5051866666667,401.28103333333337,314.99325999999996,322.2423533333333,309.5051866666667,401.28103333333337,337.563181969626,309.5051866666667
2015-2,930,915.5027807486008,883.6112333333334,880.4124,884.899,895.1154333333334,958.8914766666668,884.899,883.6112333333334,895.1154333333334,958.8914766666667,915.5027807486009,895.1154333333334
2015-3,675,665.2515078567409,644.4905433333333,594.1559733333333,650.44454,625.4345099999999,778.8370933333332,650.44454,644.4905433333333,625.4345099999999,778.8370933333332,665.2515078567409,625.4345099999999
2015-4,252,219.1017601309724,195.49052333333336,214.05100308974545,199.1751133333333,191.0323633333333,226.31390666666667,199.17511333333334,195.49052333333336,191.0323633333333,226.31390666666667,219.10176013097234,191.03236333333334
