date,flow,E-LSTM
2018-06-30,974.5666666666668,979.9974
2018-07-31,1152.483870967742,1279.3553
2018-08-31,1005.9354838709675,1264.3257
2018-09-30,1700.6333333333334,1629.3066
2018-10-31,1071.6129032258063,1269.0833
2018-11-30,566.3666666666667,599.4274
2018-12-31,548.8709677419355,335.33624
2019-01-31,438.94,232.94128
2019-02-28,405.36,221.68987
2019-03-31,447.71,262.32416
2019-04-30,645.27,484.09726
2019-05-31,843.2900000000001,734.7103
2019-06-30,974.5700000000002,1032.1427
2019-07-31,1152.48,1423.486
2019-08-31,1005.9400000000002,1422.3031
2019-09-30,1700.63,1675.7333
2019-10-31,1071.61,1352.4432
2019-11-30,566.37,717.9673
2019-12-31,548.87,370.017
